timestamp,aqi,us_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,source,aqi_raw,hour,day_of_week,month,is_weekend,aqi_lag_1,aqi_lag_24,aqi_lag_48,aqi_lag_72,aqi_rolling_24,pm25_rolling_24,pm10_rolling_24,co_rolling_24,aqi_change_rate
2025-07-05 23:00:00,87.2,87.2,73.16,0.0,0.12,51.31,0.53,28.53,94.5,0.0,openweather,3.0,23,5,7,1,88.6,95.2,70.6,67.0,99.24166666666667,34.26,138.68,79.27125,-0.015801354401805745
2025-07-06 00:00:00,87.9,87.9,71.65,0.0,0.13,49.64,0.55,28.92,98.07,0.0,openweather,3.0,0,6,7,1,87.2,94.8,70.2,67.7,98.95416666666667,34.107083333333335,137.43541666666667,78.93249999999999,0.008027522935779796
2025-07-06 01:00:00,90.9,90.9,71.22,0.0,0.13,49.59,0.57,30.54,108.14,0.0,openweather,4.0,1,6,7,1,87.9,93.5,70.4,68.3,98.84583333333332,34.05083333333334,136.55166666666668,78.6025,0.03412969283276457
2025-07-06 02:00:00,95.3,95.3,71.51,0.0,0.13,50.18,0.59,32.89,120.52,0.0,openweather,4.0,2,6,7,1,90.9,92.6,71.8,68.7,98.95833333333333,34.11208333333334,136.125,78.32916666666667,0.04840484048404825
2025-07-06 03:00:00,99.5,99.5,71.62,0.0,0.13,50.79,0.6,35.14,131.67,0.0,openweather,4.0,3,6,7,1,95.3,91.4,73.6,68.3,99.29583333333333,34.29333333333333,136.1825,78.10416666666667,0.044071353620146914
2025-07-06 04:00:00,103.9,103.9,71.84,0.0,0.13,51.45,0.61,36.69,140.76,0.0,openweather,4.0,4,6,7,1,99.5,89.2,75.3,67.7,99.90833333333335,34.5875,136.84791666666666,77.92375,0.04422110552763825
2025-07-06 05:00:00,105.9,105.9,72.12,0.0,0.12,52.23,0.61,37.51,150.24,0.0,openweather,4.0,5,6,7,1,103.9,87.3,77.4,67.0,100.68333333333334,34.95875,138.14708333333334,77.78166666666667,0.019249278152069227
2025-07-06 06:00:00,108.2,108.2,72.48,0.0,0.11,53.56,0.61,38.41,167.59,0.0,openweather,4.0,6,6,7,1,105.9,85.8,78.9,66.5,101.61666666666667,35.40208333333333,140.52916666666667,77.68124999999999,0.02171860245514634
2025-07-06 07:00:00,109.6,109.6,72.54,0.0,0.11,54.8,0.6,38.98,185.48,0.0,openweather,4.0,7,6,7,1,108.2,86.7,80.0,66.8,102.57083333333333,35.84916666666667,143.81541666666666,77.58583333333333,0.012939001848428777
2025-07-06 08:00:00,106.5,106.5,71.99,0.0,0.11,54.7,0.6,37.74,185.95,0.0,openweather,4.0,8,6,7,1,109.6,89.4,80.9,66.9,103.28333333333332,36.18416666666667,147.02958333333333,77.45291666666667,-0.02828467153284664
2025-07-06 09:00:00,101.5,101.5,71.22,0.0,0.1,54.07,0.59,35.71,176.5,0.0,openweather,4.0,9,6,7,1,106.5,93.4,81.6,66.9,103.62083333333334,36.345416666666665,149.37791666666666,77.25041666666667,-0.04694835680751175
2025-07-06 10:00:00,96.2,96.2,70.66,0.01,0.09,53.07,0.59,33.36,163.76,0.0,openweather,4.0,10,6,7,1,101.5,97.6,82.3,66.6,103.5625,36.31333333333333,150.49416666666664,76.98208333333334,-0.05221674876847293
2025-07-06 11:00:00,92.4,92.4,70.06,0.01,0.08,51.58,0.58,31.34,152.86,0.0,openweather,4.0,11,6,7,1,96.2,102.6,82.8,66.3,103.13749999999999,36.11291666666667,150.45583333333335,76.64166666666667,-0.03950103950103945
2025-07-06 12:00:00,89.9,89.9,69.36,0.01,0.07,49.99,0.59,29.98,146.22,0.0,openweather,4.0,12,6,7,1,92.4,106.4,82.6,66.1,102.44999999999999,35.79083333333333,149.69708333333332,76.21583333333334,-0.027056277056277
2025-07-06 13:00:00,88.7,88.7,69.0,0.01,0.06,48.58,0.59,29.34,143.74,0.0,openweather,4.0,13,6,7,1,89.9,109.8,82.5,66.1,101.57083333333334,35.385416666666664,148.55375,75.72083333333335,-0.013348164627363768
2025-07-06 14:00:00,88.2,88.2,68.97,0.01,0.06,47.69,0.6,29.08,142.97,0.0,openweather,4.0,14,6,7,1,88.7,113.0,83.1,66.6,100.53750000000001,34.91416666666667,147.15083333333334,75.16208333333333,-0.005636978579481422
2025-07-06 15:00:00,87.9,87.9,69.54,0.01,0.06,47.44,0.6,28.91,141.67,0.0,openweather,4.0,15,6,7,1,88.2,117.3,84.3,67.7,99.3125,34.36458333333333,145.27541666666664,74.54541666666667,-0.003401360544217691
2025-07-06 16:00:00,87.9,87.9,70.69,0.01,0.07,47.91,0.6,28.93,141.4,0.0,openweather,4.0,16,6,7,1,87.9,120.5,85.8,68.7,97.95416666666667,33.760416666666664,143.13583333333332,73.92125,0.0
2025-07-06 17:00:00,89.1,89.1,72.19,0.0,0.08,48.84,0.6,29.56,144.67,0.0,openweather,4.0,17,6,7,1,87.9,120.3,87.3,69.5,96.65416666666668,33.187083333333334,141.38458333333332,73.33916666666666,0.013651877133105561
2025-07-06 18:00:00,90.6,90.6,73.34,0.0,0.09,49.52,0.61,30.34,147.58,0.0,openweather,4.0,18,6,7,1,89.1,115.9,88.7,70.1,95.60000000000001,32.72,140.39166666666668,72.80833333333334,0.01683501683501687
2025-07-06 19:00:00,91.3,91.3,73.31,0.0,0.11,48.95,0.61,30.75,146.86,0.0,openweather,4.0,19,6,7,1,90.6,107.9,90.6,70.8,94.90833333333335,32.404583333333335,140.24791666666667,72.32166666666667,0.007726269315673218
2025-07-06 20:00:00,91.6,91.6,72.51,0.0,0.11,47.78,0.62,30.89,144.89,0.0,openweather,4.0,20,6,7,1,91.3,98.3,92.8,71.1,94.62916666666666,32.255,140.97041666666667,71.90666666666667,0.003285870755750153
2025-07-06 21:00:00,92.7,92.7,71.68,0.0,0.11,47.17,0.62,31.49,145.83,0.0,openweather,4.0,21,6,7,1,91.6,92.3,94.2,71.0,94.64583333333333,32.263749999999995,142.49833333333333,71.59875000000001,0.012008733624454315
2025-07-06 22:00:00,96.0,96.0,71.81,0.0,0.12,47.98,0.62,33.27,156.47,0.0,openweather,4.0,22,6,7,1,92.7,88.6,95.0,71.0,94.95416666666667,32.42916666666667,144.93083333333334,71.43625,0.03559870550161803
2025-07-06 23:00:00,102.6,102.6,72.46,0.0,0.12,49.72,0.61,36.17,176.61,0.0,openweather,4.0,23,6,7,1,96.0,87.2,95.2,70.6,95.59583333333332,32.7475,148.35208333333333,71.40708333333335,0.06874999999999987
2025-07-07 00:00:00,110.8,110.8,73.16,0.0,0.12,51.59,0.61,39.48,203.48,0.0,openweather,5.0,0,0,7,0,102.6,87.9,94.8,70.2,96.55,33.18749999999999,152.74416666666664,71.47,0.0799220272904484
2025-07-07 01:00:00,116.6,116.6,73.26,0.0,0.12,52.64,0.61,41.85,223.96,0.0,openweather,5.0,1,0,7,0,110.8,90.9,93.5,70.4,97.62083333333334,33.65875,157.57,71.55499999999999,0.05234657039711199
2025-07-07 02:00:00,117.7,117.7,72.53,0.0,0.12,52.62,0.62,42.28,228.76,0.0,openweather,5.0,2,0,7,0,116.6,95.3,92.6,71.8,98.55416666666667,34.050000000000004,162.08,71.5975,0.009433962264151052
2025-07-07 03:00:00,115.1,115.1,71.69,0.0,0.12,52.51,0.63,41.21,221.04,0.0,openweather,5.0,3,0,7,0,117.7,99.5,91.4,73.6,99.20416666666667,34.30291666666667,165.80375,71.60041666666667,-0.022090059473237167
2025-07-07 04:00:00,110.0,110.0,71.34,0.0,0.12,53.07,0.64,39.16,201.03,0.0,openweather,5.0,4,0,7,0,115.1,103.9,89.2,75.3,99.45833333333333,34.40583333333333,168.315,71.57958333333333,-0.04430929626411806
2025-07-07 05:00:00,107.2,107.2,71.77,0.0,0.12,54.59,0.62,38.01,181.18,0.0,openweather,4.0,5,0,7,0,110.0,105.9,87.3,77.4,99.51249999999999,34.42666666666667,169.60416666666666,71.56500000000001,-0.025454545454545396
2025-07-07 06:00:00,105.2,105.2,72.17,0.0,0.12,55.72,0.61,37.19,169.14,0.0,openweather,4.0,6,0,7,0,107.2,108.2,85.8,78.9,99.3875,34.37583333333333,169.66875000000002,71.55208333333333,-0.018656716417910446
2025-07-07 07:00:00,103.8,103.8,72.2,0.0,0.12,55.67,0.6,36.63,167.5,0.0,openweather,4.0,7,0,7,0,105.2,109.6,86.7,80.0,99.14583333333333,34.27791666666666,168.91958333333335,71.53791666666667,-0.013307984790874583
2025-07-07 08:00:00,103.4,103.4,72.11,0.0,0.12,55.08,0.6,36.49,172.79,0.0,openweather,4.0,8,0,7,0,103.8,106.5,89.4,80.9,99.01666666666667,34.225833333333334,168.37125,71.54291666666667,-0.0038535645472060898
2025-07-07 09:00:00,103.8,103.8,72.26,0.0,0.12,54.81,0.59,36.62,179.31,0.0,openweather,4.0,9,0,7,0,103.4,101.5,93.4,81.6,99.11250000000001,34.26375,168.48833333333332,71.58625,0.003868471953578201
2025-07-07 10:00:00,104.0,104.0,72.53,0.01,0.11,54.82,0.57,36.71,183.24,0.0,openweather,4.0,10,0,7,0,103.8,96.2,97.6,82.3,99.4375,34.403333333333336,169.3,71.66416666666667,0.0019267822736031004
2025-07-07 11:00:00,103.7,103.7,72.8,0.01,0.1,54.9,0.55,36.6,183.08,0.0,openweather,4.0,11,0,7,0,104.0,92.4,102.6,82.8,99.90833333333335,34.622499999999995,170.55916666666667,71.77833333333334,-0.0028846153846153744
2025-07-07 12:00:00,102.9,102.9,73.22,0.01,0.09,55.04,0.53,36.27,179.36,0.0,openweather,4.0,12,0,7,0,103.7,89.9,106.4,82.6,100.45,34.88458333333333,171.94000000000003,71.93916666666667,-0.0077145612343297865
2025-07-07 13:00:00,101.7,101.7,73.87,0.01,0.08,55.48,0.51,35.8,174.4,0.0,openweather,4.0,13,0,7,0,102.9,88.7,109.8,82.5,100.99166666666666,35.153749999999995,173.2175,72.14208333333333,-0.011661807580174988
2025-07-07 14:00:00,99.9,99.9,74.7,0.01,0.08,56.09,0.49,35.37,171.16,0.0,openweather,4.0,14,0,7,0,101.7,88.2,113.0,83.1,101.47916666666667,35.41583333333333,174.39208333333332,72.38083333333334,-0.017699115044247704
2025-07-07 15:00:00,98.1,98.1,75.65,0.0,0.08,57.03,0.47,34.36,158.8,0.0,openweather,4.0,15,0,7,0,99.9,87.9,117.3,84.3,101.90416666666665,35.64291666666667,175.10583333333332,72.63541666666667,-0.018018018018018167
2025-07-07 16:00:00,96.1,96.1,76.27,0.0,0.08,57.64,0.45,33.31,149.6,0.0,openweather,4.0,16,0,7,0,98.1,87.9,120.5,85.8,102.24583333333332,35.82541666666666,175.4475,72.86791666666667,-0.020387359836901098
2025-07-07 17:00:00,94.5,94.5,76.43,0.0,0.09,57.51,0.44,32.46,146.68,0.0,openweather,4.0,17,0,7,0,96.1,89.1,120.3,87.3,102.47083333333332,35.94625,175.53125,73.04458333333334,-0.01664932362122784
2025-07-07 18:00:00,93.7,93.7,76.3,0.0,0.09,56.54,0.44,32.03,143.68,0.0,openweather,4.0,18,0,7,0,94.5,90.6,115.9,88.7,102.60000000000001,36.016666666666666,175.36875,73.16791666666667,-0.008465608465608399
2025-07-07 19:00:00,93.0,93.0,76.11,0.0,0.1,54.72,0.44,31.64,137.97,0.0,openweather,4.0,19,0,7,0,93.7,91.3,107.9,90.6,102.67083333333333,36.05375,174.99833333333333,73.28458333333333,-0.007470651013874119
2025-07-07 20:00:00,92.8,92.8,76.34,0.0,0.1,52.99,0.44,31.56,133.62,0.0,openweather,4.0,20,0,7,0,93.0,91.6,98.3,92.8,102.72083333333332,36.08166666666667,174.52875000000003,73.44416666666667,-0.0021505376344086446
2025-07-07 21:00:00,95.0,95.0,77.61,0.0,0.1,52.29,0.45,32.7,143.62,0.0,openweather,4.0,21,0,7,0,92.8,92.7,92.3,94.2,102.81666666666666,36.132083333333334,174.4366666666667,73.69125,0.0237068965517242
2025-07-07 22:00:00,99.9,99.9,79.67,0.0,0.1,52.89,0.47,35.35,165.03,0.0,openweather,4.0,22,0,7,0,95.0,96.0,88.6,95.0,102.97916666666667,36.21875,174.79333333333332,74.01875,0.05157894736842117
2025-07-07 23:00:00,106.6,106.6,81.61,0.0,0.1,53.65,0.48,37.77,179.47,0.0,openweather,4.0,23,0,7,0,99.9,102.6,87.2,95.2,103.14583333333333,36.28541666666666,174.91250000000002,74.39999999999999,0.067067067067067
2025-07-08 00:00:00,110.3,110.3,82.51,0.0,0.1,54.03,0.49,39.28,182.34,0.0,openweather,4.0,0,1,7,0,106.6,110.8,87.9,94.8,103.125,36.27708333333334,174.03166666666667,74.78958333333334,0.03470919324577859
2025-07-08 01:00:00,112.5,112.5,82.9,0.0,0.1,54.5,0.51,40.19,175.88,0.0,openweather,4.0,1,1,7,0,110.3,116.6,90.9,93.5,102.95416666666667,36.20791666666667,172.02833333333334,75.19125000000001,0.01994560290117864
2025-07-08 02:00:00,114.3,114.3,82.89,0.0,0.1,55.38,0.54,40.9,168.68,0.0,openweather,4.0,2,1,7,0,112.5,117.7,95.3,92.6,102.8125,36.150416666666665,169.525,75.62291666666667,0.016000000000000014
2025-07-08 03:00:00,116.3,116.3,82.94,0.0,0.1,56.6,0.58,41.73,167.13,0.0,openweather,4.0,3,1,7,0,114.3,115.1,99.5,91.4,102.8625,36.17208333333333,167.27875,76.09166666666667,0.017497812773403343
2025-07-08 04:00:00,117.3,117.3,82.51,0.0,0.1,57.43,0.61,42.14,170.47,0.0,openweather,4.0,4,1,7,0,116.3,110.0,103.9,89.2,103.16666666666667,36.29625,166.00541666666666,76.55708333333332,0.008598452278589797
2025-07-08 05:00:00,116.6,116.6,81.42,0.0,0.1,57.83,0.63,41.84,171.95,0.0,openweather,4.0,5,1,7,0,117.3,107.2,105.9,87.3,103.55833333333334,36.45583333333333,165.62083333333334,76.95916666666666,-0.0059676044330776445
2025-07-08 06:00:00,115.1,115.1,80.16,0.0,0.1,57.17,0.64,41.24,169.02,0.0,openweather,4.0,6,1,7,0,116.6,105.2,108.2,85.8,103.97083333333332,36.624583333333334,165.61583333333334,77.29208333333334,-0.012864493996569415
2025-07-08 07:00:00,113.5,113.5,79.17,0.0,0.11,56.02,0.62,40.57,164.25,0.0,openweather,4.0,7,1,7,0,115.1,103.8,109.6,86.7,104.375,36.78875,165.48041666666668,77.5825,-0.013900955690703709
2025-07-08 08:00:00,112.0,112.0,78.56,0.0,0.11,55.22,0.59,39.95,160.77,0.0,openweather,4.0,8,1,7,0,113.5,103.4,106.5,89.4,104.73333333333333,36.932916666666664,164.97958333333335,77.85125,-0.013215859030836996
2025-07-08 09:00:00,110.6,110.6,78.08,0.01,0.1,54.32,0.55,39.4,157.48,0.0,openweather,4.0,9,1,7,0,112.0,103.8,101.5,93.4,105.01666666666665,37.04875,164.07000000000002,78.09375,-0.012500000000000067
2025-07-08 10:00:00,108.8,108.8,77.51,0.01,0.08,53.29,0.52,38.65,154.57,0.0,openweather,4.0,10,1,7,0,110.6,104.0,96.2,97.6,105.21666666666665,37.129583333333336,162.87541666666667,78.30125,-0.016274864376130127
2025-07-08 11:00:00,106.4,106.4,76.89,0.01,0.07,52.29,0.5,37.7,152.19,0.0,openweather,4.0,11,1,7,0,108.8,103.7,92.4,102.6,105.32916666666667,37.17541666666667,161.58833333333334,78.47166666666666,-0.022058823529411686
2025-07-08 12:00:00,103.2,103.2,76.33,0.01,0.06,51.06,0.48,36.38,149.74,0.0,openweather,4.0,12,1,7,0,106.4,102.9,89.9,106.4,105.34166666666665,37.18,160.35416666666666,78.60125000000001,-0.03007518796992481
2025-07-08 13:00:00,98.5,98.5,75.33,0.01,0.05,48.98,0.46,34.6,143.79,0.0,openweather,4.0,13,1,7,0,103.2,101.7,88.7,109.8,105.20833333333333,37.13,159.07875,78.66208333333334,-0.04554263565891481
2025-07-08 14:00:00,94.7,94.7,74.16,0.01,0.05,46.73,0.46,32.56,136.61,0.0,openweather,4.0,14,1,7,0,98.5,99.9,88.2,113.0,104.99166666666667,37.01291666666667,157.63916666666668,78.63958333333333,-0.03857868020304567
2025-07-08 15:00:00,90.7,90.7,73.07,0.01,0.06,45.17,0.47,30.41,126.95,0.0,openweather,4.0,15,1,7,0,94.7,98.1,87.9,117.3,104.68333333333334,36.848333333333336,156.31208333333333,78.53208333333333,-0.04223864836325242
2025-07-08 16:00:00,87.5,87.5,72.69,0.01,0.06,44.2,0.47,28.67,116.35,0.0,openweather,4.0,16,1,7,0,90.7,96.1,87.9,120.5,104.325,36.655,154.92666666666665,78.38291666666667,-0.03528114663726578
2025-07-08 17:00:00,85.5,85.5,72.78,0.01,0.06,44.49,0.48,27.61,109.69,0.0,openweather,4.0,17,1,7,0,87.5,94.5,89.1,120.3,103.95,36.45291666666667,153.38541666666666,78.23083333333334,-0.02285714285714291
2025-07-08 18:00:00,84.7,84.7,73.28,0.01,0.07,45.57,0.5,27.17,106.58,0.0,openweather,4.0,18,1,7,0,85.5,93.7,90.6,115.9,103.57499999999999,36.25041666666667,151.83958333333334,78.105,-0.009356725146198785
2025-07-08 19:00:00,83.8,83.8,73.69,0.0,0.1,46.79,0.52,26.72,102.61,0.0,openweather,4.0,19,1,7,0,84.7,93.0,91.3,107.9,103.19166666666666,36.04541666666667,150.36625,78.00416666666668,-0.010625737898465215
2025-07-08 20:00:00,82.9,82.9,74.31,0.0,0.11,48.42,0.53,26.23,98.25,0.0,openweather,3.0,20,1,7,0,83.8,92.8,91.6,98.3,102.77916666666668,35.82333333333333,148.8925,77.91958333333334,-0.010739856801909253
2025-07-08 21:00:00,82.4,82.4,74.68,0.0,0.12,50.16,0.53,25.95,95.78,0.0,openweather,3.0,21,1,7,0,82.9,95.0,92.7,92.3,102.25416666666668,35.54208333333333,146.89916666666667,77.7975,-0.006031363088057851
2025-07-08 22:00:00,82.9,82.9,75.22,0.0,0.12,51.46,0.53,26.21,96.91,0.0,openweather,3.0,22,1,7,0,82.4,99.9,96.0,88.6,101.54583333333333,35.16125,144.06083333333333,77.61208333333333,0.0060679611650484855
2025-07-08 23:00:00,84.1,84.1,74.89,0.0,0.12,51.43,0.53,26.86,101.91,0.0,openweather,4.0,23,1,7,0,82.9,106.6,102.6,87.2,100.60833333333335,34.70666666666666,140.82916666666668,77.33208333333333,0.014475271411338753
2025-07-09 00:00:00,85.8,85.8,73.98,0.0,0.13,50.32,0.53,27.78,111.05,0.0,openweather,4.0,0,2,7,0,84.1,110.3,110.8,87.9,99.58749999999999,34.2275,137.85875000000001,76.97666666666667,0.02021403091557672
2025-07-09 01:00:00,87.8,87.8,73.17,0.0,0.13,49.06,0.54,28.86,123.73,0.0,openweather,4.0,1,2,7,0,85.8,112.5,116.6,90.9,98.55833333333334,33.75541666666667,135.68583333333333,76.57125,0.02331002331002341
2025-07-09 02:00:00,89.5,89.5,72.65,0.0,0.13,48.03,0.55,29.79,137.7,0.0,openweather,4.0,2,2,7,0,87.8,114.3,117.7,95.3,97.52499999999999,33.292500000000004,134.395,76.14458333333333,0.019362186788154823
2025-07-09 03:00:00,90.9,90.9,72.43,0.0,0.12,47.57,0.57,30.54,151.89,0.0,openweather,4.0,3,2,7,0,89.5,116.3,115.1,99.5,96.46666666666668,32.82625,133.76,75.70666666666666,0.015642458100558754
2025-07-09 04:00:00,92.5,92.5,72.56,0.0,0.12,47.81,0.58,31.36,166.73,0.0,openweather,4.0,4,2,7,0,90.9,117.3,110.0,103.9,95.43333333333334,32.37708333333334,133.60416666666666,75.29208333333334,0.017601760176017445
2025-07-09 05:00:00,94.2,94.2,72.79,0.0,0.11,48.09,0.58,32.29,179.54,0.0,openweather,4.0,5,2,7,0,92.5,116.6,107.2,105.9,94.5,31.979166666666668,133.92041666666665,74.9325,0.018378378378378413
2025-07-09 06:00:00,95.2,95.2,72.98,0.0,0.11,48.38,0.58,32.85,184.25,0.0,openweather,4.0,6,2,7,0,94.2,115.1,105.2,108.2,93.67083333333333,31.629583333333333,134.55499999999998,74.63333333333334,0.010615711252653925
2025-07-09 07:00:00,95.2,95.2,73.14,0.0,0.11,48.28,0.58,32.83,180.99,0.0,openweather,4.0,7,2,7,0,95.2,113.5,103.8,109.6,92.90833333333335,31.307083333333335,135.2525,74.38208333333334,0.0
2025-07-09 08:00:00,94.4,94.4,73.38,0.01,0.11,47.94,0.56,32.39,173.44,0.0,openweather,4.0,8,2,7,0,95.2,112.0,103.4,106.5,92.17500000000001,30.992083333333337,135.78041666666667,74.16625,-0.008403361344537785
2025-07-09 09:00:00,93.5,93.5,73.33,0.01,0.09,47.67,0.54,31.92,167.09,0.0,openweather,4.0,9,2,7,0,94.4,110.6,103.8,101.5,91.46250000000002,30.68041666666667,136.1808333333333,73.96833333333333,-0.009533898305084776
2025-07-09 10:00:00,93.2,93.2,73.64,0.01,0.08,47.44,0.52,31.75,164.02,0.0,openweather,4.0,10,2,7,0,93.5,108.8,104.0,96.2,90.8125,30.392916666666665,136.57458333333332,73.80708333333332,-0.0032085561497325887
2025-07-09 11:00:00,93.5,93.5,73.88,0.01,0.07,47.03,0.51,31.9,163.77,0.0,openweather,4.0,11,2,7,0,93.2,106.4,103.7,92.4,90.27499999999999,30.15125,137.05708333333334,73.68166666666667,0.0032188841201716833
2025-07-09 12:00:00,94.4,94.4,74.22,0.01,0.06,46.45,0.5,32.38,168.78,0.0,openweather,4.0,12,2,7,0,93.5,103.2,102.9,89.9,89.90833333333335,29.984583333333333,137.85041666666666,73.59375,0.009625668449197988
2025-07-09 13:00:00,95.2,95.2,74.6,0.01,0.05,45.7,0.49,32.83,175.62,0.0,openweather,4.0,13,2,7,0,94.4,98.5,101.7,88.7,89.77083333333333,29.910833333333333,139.17666666666665,73.56333333333333,0.008474576271186418
2025-07-09 14:00:00,95.7,95.7,74.92,0.01,0.05,45.09,0.47,33.11,180.91,0.0,openweather,4.0,14,2,7,0,95.2,94.7,99.9,88.2,89.8125,29.93375,141.0225,73.595,0.005252100840336116
2025-07-09 15:00:00,95.9,95.9,75.48,0.01,0.05,44.69,0.47,33.21,183.57,0.0,openweather,4.0,15,2,7,0,95.7,90.7,98.1,87.9,90.02916666666665,30.050416666666667,143.38166666666666,73.69541666666667,0.002089864158829613
2025-07-09 16:00:00,95.2,95.2,75.59,0.01,0.05,44.28,0.47,32.8,181.23,0.0,openweather,4.0,16,2,7,0,95.9,87.5,96.1,87.9,90.35000000000001,30.2225,146.085,73.81625,-0.007299270072992692
2025-07-09 17:00:00,93.5,93.5,75.42,0.01,0.05,43.98,0.48,31.92,173.24,0.0,openweather,4.0,17,2,7,0,95.2,85.5,94.5,89.1,90.68333333333334,30.402083333333334,148.73291666666668,73.92625,-0.017857142857142905
2025-07-09 18:00:00,92.0,92.0,75.51,0.01,0.07,44.32,0.5,31.08,164.29,0.0,openweather,4.0,18,2,7,0,93.5,84.7,93.7,90.6,90.98750000000001,30.564999999999998,151.13750000000002,74.01916666666666,-0.016042780748663055
2025-07-09 19:00:00,91.0,91.0,75.79,0.0,0.09,45.15,0.51,30.58,156.56,0.0,openweather,4.0,19,2,7,0,92.0,83.8,93.0,91.3,91.28750000000001,30.725833333333338,153.38541666666666,74.10666666666667,-0.010869565217391353
2025-07-09 20:00:00,90.7,90.7,76.41,0.0,0.1,46.34,0.52,30.42,150.09,0.0,openweather,4.0,20,2,7,0,91.0,82.9,92.8,91.6,91.6125,30.90041666666667,155.54541666666668,74.19416666666667,-0.003296703296703285
2025-07-09 21:00:00,90.9,90.9,76.77,0.0,0.1,47.2,0.53,30.51,145.19,0.0,openweather,4.0,21,2,7,0,90.7,82.4,95.0,92.7,91.96666666666665,31.090416666666666,157.60416666666666,74.28125,0.0022050716648291946
2025-07-09 22:00:00,91.4,91.4,77.04,0.0,0.11,47.66,0.55,30.8,141.41,0.0,openweather,4.0,22,2,7,0,90.9,82.9,99.9,96.0,92.32083333333334,31.281666666666666,159.45833333333334,74.35708333333334,0.005500550055005604
2025-07-09 23:00:00,92.1,92.1,77.02,0.0,0.11,47.64,0.56,31.15,137.94,0.0,openweather,4.0,23,2,7,0,91.4,84.1,106.6,102.6,92.65416666666665,31.46041666666667,160.95958333333334,74.44583333333334,0.007658643326039272
2025-07-10 00:00:00,92.4,92.4,76.57,0.0,0.11,47.25,0.56,31.33,135.25,0.0,openweather,4.0,0,3,7,0,92.1,85.8,110.3,110.8,92.92916666666667,31.60833333333333,161.96791666666667,74.55375,0.0032573289902282365
2025-07-10 01:00:00,92.6,92.6,76.29,0.0,0.11,46.87,0.56,31.43,133.89,0.0,openweather,4.0,1,3,7,0,92.4,87.8,112.5,116.6,93.12916666666666,31.71541666666667,162.39124999999999,74.68374999999999,0.0021645021645020357
2025-07-10 02:00:00,92.5,92.5,75.96,0.0,0.11,46.59,0.56,31.35,132.74,0.0,openweather,4.0,2,3,7,0,92.6,89.5,114.3,117.7,93.25416666666666,31.780416666666667,162.18458333333334,74.82166666666667,-0.001079913606911398
2025-07-10 03:00:00,92.0,92.0,75.87,0.0,0.11,46.62,0.55,31.08,132.14,0.0,openweather,4.0,3,3,7,0,92.5,90.9,116.3,115.1,93.3,31.802916666666665,161.36166666666668,74.965,-0.00540540540540535
2025-07-10 04:00:00,90.7,90.7,75.82,0.0,0.11,46.98,0.55,30.42,131.53,0.0,openweather,4.0,4,3,7,0,92.0,92.5,117.3,110.0,93.22500000000001,31.76375,159.895,75.10083333333334,-0.01413043478260867
2025-07-10 05:00:00,89.0,89.0,75.94,0.0,0.1,47.5,0.55,29.47,130.51,0.0,openweather,4.0,5,3,7,0,90.7,94.2,116.6,107.2,93.00833333333334,31.64625,157.85208333333335,75.23208333333334,-0.018743109151047488
2025-07-10 06:00:00,87.1,87.1,75.97,0.0,0.1,47.86,0.54,28.45,129.0,0.0,openweather,4.0,6,3,7,0,89.0,95.2,115.1,105.2,92.67083333333335,31.46291666666667,155.55,75.35666666666667,-0.021348314606741692
2025-07-10 07:00:00,85.3,85.3,75.7,0.0,0.11,47.96,0.54,27.5,126.13,0.0,openweather,4.0,7,3,7,0,87.1,95.2,113.5,103.8,92.25833333333333,31.24083333333333,153.26416666666665,75.46333333333332,-0.02066590126291612
2025-07-10 08:00:00,83.5,83.5,75.46,0.01,0.1,47.64,0.54,26.56,121.98,0.0,openweather,4.0,8,3,7,0,85.3,94.4,112.0,103.4,91.80416666666666,30.997916666666665,151.11999999999998,75.55,-0.021101992966002348
2025-07-10 09:00:00,81.8,81.8,74.82,0.01,0.09,47.13,0.54,25.65,117.79,0.0,openweather,4.0,9,3,7,0,83.5,93.5,110.6,103.8,91.31666666666666,30.736666666666668,149.06583333333333,75.61208333333333,-0.02035928143712573
2025-07-10 10:00:00,80.6,80.6,74.42,0.01,0.08,46.68,0.53,24.99,115.18,0.0,openweather,4.0,10,3,7,0,81.8,93.2,108.8,104.0,90.79166666666667,30.455,147.03083333333333,75.64458333333333,-0.014669926650366816
2025-07-10 11:00:00,79.8,79.8,74.19,0.01,0.07,46.34,0.52,24.55,114.37,0.0,openweather,4.0,11,3,7,0,80.6,93.5,106.4,103.7,90.22083333333335,30.148750000000003,144.9725,75.6575,-0.00992555831265507
2025-07-10 12:00:00,79.3,79.3,74.04,0.01,0.06,45.99,0.51,24.27,114.96,0.0,openweather,4.0,12,3,7,0,79.8,94.4,103.2,102.9,89.59166666666665,29.810833333333335,142.73,75.64999999999999,-0.006265664160400974
2025-07-10 13:00:00,79.1,79.1,74.2,0.01,0.06,45.67,0.5,24.16,116.72,0.0,openweather,4.0,13,3,7,0,79.3,95.2,98.5,101.7,88.92083333333333,29.449583333333333,140.27583333333334,75.63333333333334,-0.0025220680958386588
2025-07-10 14:00:00,79.2,79.2,74.45,0.01,0.05,45.32,0.48,24.24,119.11,0.0,openweather,4.0,14,3,7,0,79.1,95.7,94.7,99.9,88.23333333333333,29.08,137.70083333333332,75.61375,0.0012642225031607168
